route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,id
04654-20170724124507_v56.18,046,De La Salle College To Otara,3,GBT,,,,,2017
02003-20170807091914_v56.25,020X,Westmere To Britomart Express,3,NZBML,,,,,2018
98021-20170807091914_v56.25,MTIA,Waiheke Island 2 To Auckland 2 Via Devonport,4,FGL,,,,,2019
32303-20170807091914_v56.25,323,Otahuhu To Panmure Station,3,GBT,,,,,2020
58902-20170807091914_v56.25,589,Botany Town Centre To Beachlands,3,HE,,,,,2021
87705-20170724124507_v56.18,877X,Torbay To City Centre Express Via Forrest Hill,3,NZBNS,,,,,2022
77101-20170724124507_v56.18,771,St Heliers To Newmarket Via Mission Bay,3,NZBML,,,,,2023
50502-20170724124507_v56.18,505,Britomart to Sylvia Park via Ruawai Rd and Ellerslie,3,NZBML,,,,,2024
07257-20170724124507_v56.18,072,Titirangi to Avondale College,3,RTH,,,,,2025
10004-20170807091914_v56.25,NEX,Britomart to HC Station via all Busway Stations,3,RTH,,,,,2026
32101-20170724124507_v56.18,321,Middlemore Station to Britomart via Greenlane,3,NZBML,,,,,2027
02352-20170807091914_v56.25,023,Epsom Girls Grammar To Herne Bay,3,NZBML,,,,,2028
26701-20170807091914_v56.25,267,Lynfield To City Centre,3,NZBML,,,,,2029
68502-20170807091914_v56.25,685X,Britomart To Glen Innes Express Via Upland Rd And Tamaki Dr,3,NZBML,,,,,2030
03654-20170807091914_v56.25,036,St Marys Primary To Bayview,3,BTL,,,,,2031
90001-20170807091914_v56.25,900X,Unsworth Heights To City Centre Express,3,RTH,,,,,2032
97503-20170724124507_v56.18,975,Beach Haven To Takapuna Via North Shore Hospital,3,BTL,,,,,2033
00106-20170807091914_v56.25,1A,Matiatia Wharf To Onetangi Via Seaview Rd,3,WBC,,,,,2034
14205-20170807091914_v56.25,142,Henderson West Loop Clockwise,3,PC,,,,,2035
52905-20170807091914_v56.25,N97,Onewa To City Centre (S),3,BTL,,,,,2036
52905-20170724124507_v56.18,N97,Onewa To City Centre (S),3,BTL,,,,,2037
93011-20170724124507_v56.18,GULF,Gulf Harbour To Auckland,4,360D,,,,,2038
02555-20170724124507_v56.18,025,Wood Bay to Glen Eden Intermediate,3,RTH,,,,,2039
62501-20170807091914_v56.25,625,Glen Innes To Britomart Via St Johns And Khyber Pass Rd,3,NZBML,,,,,2040
07153-20170724124507_v56.18,071,Pinehill To Long Bay College,3,NZBNS,,,,,2041
16201-20170807091914_v56.25,162,Henderson to New Lynn via Glendene,3,NZBGW,,,,,2042
15102-20170724124507_v56.18,151X,City Centre to Parrs Park via New Lynn Express,3,PC,,,,,2043
52006-20170807091914_v56.25,52X,Britomart to Otahuhu Express,3,NZBML,,,,,2044
03002-20170807091914_v56.25,030,City Centre To Pt Chevalier,3,NZBML,,,,,2045
83909-20170807091914_v56.25,839,Mairangi Bay To Mayoral Dr Via Long Bay College,3,NZBNS,,,,,2046
00252-20170807091914_v56.25,002,Epsom Schools To St Heliers Via Orakei,3,NZBML,,,,,2047
39501-20170807091914_v56.25,395,Waiuku To Papakura Interchange,3,RTH,,,,,2048
01951-20170807091914_v56.25,019,Army Bay To Whangaparaoa College,3,BAYES,,,,,2049
83401-20170724124507_v56.18,834,Browns Bay To Mayoral Dr Via Crown Hill,3,NZBNS,,,,,2050
00103-20170724124507_v56.18,1,Onetangi To Matiatia Wharf,3,WBC,,,,,2051
90503-20170807091914_v56.25,905,Glenfield To Takapuna Via Unsworth Heights,3,RTH,,,,,2052
97401-20170724124507_v56.18,974,Beach Haven To Britomart Via Rangatira Rd,3,BTL,,,,,2053
01054-20170724124507_v56.18,010,Epsom Schools To Botany Downs,3,HE,,,,,2054
86004-20170724124507_v56.18,86X,Mayoral Dr To Browns Bay Express,3,NZBNS,,,,,2055
87901-20170724124507_v56.18,879,Long Bay To Mayoral Dr Via Forrest Hill,3,NZBNS,,,,,2056
79906-20170724124507_v56.18,INN,Inner Link K Rd To CBD Clockwise,3,NZBML,,,,,2057
14602-20170724124507_v56.18,146,Henderson to Waitakere Village via Central Park Dr and Swans,3,PC,,,,,2058
97604-20170724124507_v56.18,976,Takapuna To Beach Haven Via Birkdale Rd,3,BTL,,,,,2059
40028-20170807091914_v56.25,ONE,Britomart Train Station to Onehunga Train Station,2,AM,,,,,2060
05560-20170807091914_v56.25,055,Westlake Schools To Wairau Valley,3,NZBNS,,,,,2061
55503-20170724124507_v56.18,555,Massey University To Highbury,3,RTH,,,,,2062
06253-20170807091914_v56.25,062,Mt Wellington To Ellerslie Penrose Schools,3,NZBML,,,,,2063
05552-20170807091914_v56.25,055,McAuley High To Papakura,3,RTH,,,,,2064
17106-20170724124507_v56.18,171,New Lynn to Laingholm,3,RTH,,,,,2065
01451-20170807091914_v56.25,014,Botany Downs To Sacred Heart College,3,HE,,,,,2066
79803-20170724124507_v56.18,INN,Inner Link Newmarket To CBD Anticlockwise,3,NZBML,,,,,2067
10009-20170807091914_v56.25,NEX,Constellation Station To Britomart,3,RTH,,,,,2068
52805-20170807091914_v56.25,N83,City Centre To Takapuna And East Coast Bays (S),3,NZBNS,,,,,2069
71503-20170724124507_v56.18,715X,Glen Innes Express To Britomart,3,NZBML,,,,,2070
04954-20170724124507_v56.18,049,Westlake Boys To Manly,3,NZBNS,,,,,2071
02554-20170724124507_v56.18,025,Papatoetoe Intermediate To Papatoetoe Town Hall,3,GBT,,,,,2072
56502-20170807091914_v56.25,565,Botany Town Centre To Half Moon Bay Via Gossamer Dr,3,HE,,,,,2073
58904-20170724124507_v56.18,589,Botany Town Centre To Maraetai,3,HE,,,,,2074
30003-20170724124507_v56.18,SKY,International Airport To Downtown Via Mt Eden Rd,3,ABEXP,,,,,2075
00180-20170807091914_v56.25,001,Hobsonville Primary School to Massey West,3,PC,,,,,2076
02756-20170807091914_v56.25,027,Carmel College To Beach Haven,3,BTL,,,,,2077
00660-20170807091914_v56.25,006,Westlake Boys To Beach Haven,3,BTL,,,,,2078
98014-20170724124507_v56.18,MTIA,Auckland 2 To Waiheke Island 1 Via Devonport,4,FGL,,,,,2079
25501-20170807091914_v56.25,255,May Rd To City Centre,3,NZBML,,,,,2080
01551-20170724124507_v56.18,015,St Heliers To Epsom Schools Via Glendowie,3,NZBML,,,,,2081
07355-20170807091914_v56.25,073,Birkdale To Wairau Intermediate,3,BTL,,,,,2082
03552-20170807091914_v56.25,035,St Marys Primary To Beach Haven,3,BTL,,,,,2083
01761-20170807091914_v56.25,017,Silverdale To Whangaparaoa College,3,BAYES,,,,,2084
02558-20170724124507_v56.18,025,Birkdale Intermediate To Highbury,3,BTL,,,,,2085
32352-20170724124507_v56.18,323,Howick Intermediate To Botany Downs,3,HE,,,,,2086
00301-20170724124507_v56.18,3,Rocky Bay To Matiatia Via Onetangi and Ostend,3,WBC,,,,,2087
55002-20170807091914_v56.25,550,Britomart To Cockle Bay Via Newmarket,3,HE,,,,,2088
31152-20170724124507_v56.18,311,Howick College To Dannemora Dr,3,HE,,,,,2089
17027-20170807091914_v56.25,170,Titirangi South to New Lynn,3,RTH,,,,,2090
14601-20170724124507_v56.18,146,Waitakere Village to Henderson via Swanson and Central Park,3,PC,,,,,2091
95504-20170724124507_v56.18,955,Britomart To Bayview Via Manuka Rd,3,BTL,,,,,2092
24809-20170807091914_v56.25,248X,Blockhouse Bay to City Centre via Sandringham Rd Express,3,NZBML,,,,,2093
02851-20170724124507_v56.18,028,Remuera To Epsom Schools,3,NZBML,,,,,2094
91303-20170807091914_v56.25,913,Windy Ridge To Takapuna,3,NZBNS,,,,,2095
04662-20170807091914_v56.25,046,St Josephs To Silverdale Express,3,RTH,,,,,2096
05953-20170724124507_v56.18,059,Papakura To De La Salle College,3,RTH,,,,,2097
07252-20170807091914_v56.25,072,Glendowie College To Remuera,3,NZBML,,,,,2098
31452-20170807091914_v56.25,314,Somerville Intermediate To Golflands,3,HE,,,,,2099
27402-20170724124507_v56.18,274,Britomart To Three Kings,3,NZBML,,,,,2100
06159-20170807091914_v56.25,061,Mangere Town Centre To Onehunga Schools,3,GBT,,,,,2101
02157-20170807091914_v56.25,021,St Heliers To Baradene College,3,NZBML,,,,,2102
15202-20170724124507_v56.18,152,New Lynn to Henderson via Glen Eden and Sunnyvale,3,PC,,,,,2103
05354-20170724124507_v56.18,053,Long Bay College To Murrays Bay,3,NZBNS,,,,,2104
19515-20170807091914_v56.25,195,Blckhouse Bay to City Centre,3,RTH,,,,,2105
60503-20170807091914_v56.25,605,Victoria Ave To City Centre,3,NZBML,,,,,2106
05558-20170807091914_v56.25,055,Selwyn College To Meadowbank,3,NZBML,,,,,2107
72105-20170724124507_v56.18,OUT,Outer Link Mt Eden To CBD Anticlockwise,3,NZBML,,,,,2108
58002-20170807091914_v56.25,580,Howick To Manukau City Centre Via Botany Town Centre,3,HE,,,,,2109
98011-20170724124507_v56.18,MTIA,Waiheke Island 1 To Auckland 2,4,FGL,,,,,2110
98502-20170724124507_v56.18,985,HC Station to Orewa via Silverdale and Millwater,3,NZBNS,,,,,2111
01654-20170807091914_v56.25,016,Epsom Schools to St Heliers Via St Johns Rd,3,NZBML,,,,,2112
05058-20170724124507_v56.18,050,Westlake Schools To Torbay Via Beach Rd,3,NZBNS,,,,,2113
13206-20170807091914_v56.25,132,City Centre to Te_Atatu Peninsula,3,PC,,,,,2114
04552-20170807091914_v56.25,045,Long Bay College To Windsor Park,3,NZBNS,,,,,2115
97405-20170724124507_v56.18,974,Beach Haven To Britomart Via Rangatira And Highbury Bypass,3,BTL,,,,,2116
06356-20170724124507_v56.18,063,Ellerslie Primary To Mt Wellington,3,NZBML,,,,,2117
00453-20170724124507_v56.18,004,Weymouth And Wattle Downs To Manurewa High,3,RTH,,,,,2118
32752-20170724124507_v56.18,327,Pakuranga College To Pakuranga,3,HE,,,,,2119
01406-20170807091914_v56.25,14T,"New Lynn to Westgate via Henderson, Lincoln Rd & Triangle Rd",3,NZBGW,,,,,2120
05555-20170724124507_v56.18,055,Papakura To McAuley High,3,RTH,,,,,2121
06454-20170807091914_v56.25,064,One Tree Hill College To Otahuhu,3,GBT,,,,,2122
00702-20170724124507_v56.18,007,Pt Chevalier To Glen Innes Via Greenlane Hospital,3,NZBML,,,,,2123
06254-20170807091914_v56.25,062,Rangitoto College To Browns Bay Shops Via Beach Rd,3,NZBNS,,,,,2124
97406-20170807091914_v56.25,974,Britomart To Beach Haven Via Highbury Bypass,3,BTL,,,,,2125
00862-20170724124507_v56.18,008,KingsWay School To East Coast Rd,3,BAYES,,,,,2126
98206-20170807091914_v56.25,982,HC Station To Manly,3,NZBNS,,,,,2127
10245-20170724124507_v56.18,WEST,Swanson Train Station to Britomart Train Station,2,AM,,,,,2128
06055-20170807091914_v56.25,060,Meadowood To Albany Schools,3,RTH,,,,,2129
97002-20170724124507_v56.18,970,Britomart To Verrans Corner Via Onewa Rd,3,BTL,,,,,2130
17106-20170807091914_v56.25,171,New Lynn to Laingholm,3,RTH,,,,,2131
58004-20170724124507_v56.18,580,Howick Intermediate To Manukau City Centre,3,HE,,,,,2132
35201-20170724124507_v56.18,352,Manukau Station To Panmure Via East Tamaki,3,HE,,,,,2133
08754-20170724124507_v56.18,087,Te Huruhi School To Oneroa,3,WBC,,,,,2134
05652-20170807091914_v56.25,056,Remuera Intermediate To Kohimarama,3,NZBML,,,,,2135
00154-20170807091914_v56.25,001,Kedgley Intermediate To Puhinui,3,GBT,,,,,2136
00106-20170724124507_v56.18,1A,Matiatia Wharf To Onetangi Via Seaview Rd,3,WBC,,,,,2137
00962-20170724124507_v56.18,009,Kingsway School To Torbay,3,BAYES,,,,,2138
01753-20170724124507_v56.18,017,Devonport To Westlake Schools,3,RTH,,,,,2139
87003-20170724124507_v56.18,87X,Long Bay To City Centre Express Via Albany Station,3,NZBNS,,,,,2140
76703-20170724124507_v56.18,767,Tamaki Dr To Britomart,3,NZBML,,,,,2141
97302-20170807091914_v56.25,973,Britomart To Verrans Corner Via Highbury Shops,3,BTL,,,,,2142
03156-20170807091914_v56.25,031,St Johns Schools To Forrest Hill,3,NZBNS,,,,,2143
01953-20170807091914_v56.25,019,Ellerslie To Remuera Primary,3,NZBML,,,,,2144
02857-20170807091914_v56.25,028,Sunnynook To East Coast Bays Schools.,3,NZBNS,,,,,2145
32752-20170807091914_v56.25,327,Pakuranga College To Pakuranga,3,HE,,,,,2146
39004-20170807091914_v56.25,390,Newmarket To Te-Papapa,3,NZBML,,,,,2147
60501-20170724124507_v56.18,605,Lucerne Rd To City Centre Via Benson Rd,3,NZBML,,,,,2148
68502-20170724124507_v56.18,685X,Britomart To Glen Innes Express Via Upland Rd And Tamaki Dr,3,NZBML,,,,,2149
01757-20170807091914_v56.25,017,Kohimarama To Epsom Schools,3,NZBML,,,,,2150
13206-20170724124507_v56.18,132,City Centre to Te_Atatu Peninsula,3,PC,,,,,2151
00655-20170807091914_v56.25,006,Stanmore Bay To Orewa College Via Vipond Rd,3,BAYES,,,,,2152
32501-20170807091914_v56.25,325,Mangere Town Centre To Manukau Station Via Otahuhu And Otara,3,GBT,,,,,2153
30251-20170807091914_v56.25,302,Dannemora To Macleans College,3,HE,,,,,2154
00109-20170724124507_v56.18,1,Onetangi To Matiatia Wharf via Jellicoe Parade,3,WBC,,,,,2155
22108-20170807091914_v56.25,221X,City Centre to Rosebank Rd via New North Rd Express,3,NZBGW,,,,,2156
12503-20170807091914_v56.25,125X,Helensville to City Centre via Westgate Express,3,NZBGW,,,,,2157
79803-20170807091914_v56.25,INN,Inner Link Newmarket To CBD Anticlockwise,3,NZBML,,,,,2158
55215-20170807091914_v56.25,552,Bucklands Beach To Panmure Via Vivian Wilson Dr,3,HE,,,,,2159
01955-20170807091914_v56.25,019,Lynfield To Waikowhai Intermediate,3,NZBML,,,,,2160
22003-20170724124507_v56.18,220,Avondale to City Centre via New North Rd,3,NZBGW,,,,,2161
77104-20170807091914_v56.25,771,Auckland Grammar To St Heliers Via Mission Bay,3,NZBML,,,,,2162
01556-20170724124507_v56.18,015,Westlake Girls To Bayview,3,BTL,,,,,2163
26752-20170724124507_v56.18,267,Mt Roskill Grammar To Lynfield,3,NZBML,,,,,2164
32452-20170724124507_v56.18,324,Farm Cove Intermediate To Botany Downs,3,HE,,,,,2165
95504-20170807091914_v56.25,955,Britomart To Bayview Via Manuka Rd,3,BTL,,,,,2166
06058-20170807091914_v56.25,060,Albany Schools to Meadowood,3,RTH,,,,,2167
91016-20170807091914_v56.25,BIRK,Auckland To Birkenhead Via Bayswater and Northcote Point,4,FGL,,,,,2168
32411-20170807091914_v56.25,324,Mangere Town Centre To Seaside Park Via Otahuhu,3,GBT,,,,,2169
77901-20170807091914_v56.25,779,Devonport Wharf To Cheltenham And Return,3,RTH,,,,,2170
76701-20170807091914_v56.25,767,Glendowie South To Britomart Via Tamaki Dr,3,NZBML,,,,,2171
87304-20170807091914_v56.25,873X,Mayoral Dr To Constellation Station Express Via Sunnynook,3,NZBNS,,,,,2172
03001-20170807091914_v56.25,030,Pt Chevalier To City Centre,3,NZBML,,,,,2173
25502-20170807091914_v56.25,255,City Centre To May Rd,3,NZBML,,,,,2174
10008-20170807091914_v56.25,NEX,Britomart to HC Station via all Busway Stations (S),3,RTH,,,,,2175
98402-20170724124507_v56.18,984,"HC Station to Orewa, via Silverdale and Red Beach Rd",3,NZBNS,,,,,2176
37601-20170724124507_v56.18,376,Drury To Papakura Shops,3,RTH,,,,,2177
97405-20170807091914_v56.25,974,Beach Haven To Britomart Via Rangatira And Highbury Bypass,3,BTL,,,,,2178
95002-20170724124507_v56.18,950,Britomart To Glenfield Mall,3,BTL,,,,,2179
52602-20170724124507_v56.18,N62,City Centre To Orakei V Remuera GlenInnes And StHeliers,3,NZBML,,,,,2180
17205-20170724124507_v56.18,172,Glen Eden to New Lynn via Titirangi,3,RTH,,,,,2181
15405-20170724124507_v56.18,154,Henderson to New Lynn via Glen Eden,3,PC,,,,,2182
20429-20170724124507_v56.18,STH,Papakura Train Station to Britomart Train Station,2,AM,,,,,2183
59502-20170807091914_v56.25,595,Britomart To Glen Innes Via Panmure,3,NZBML,,,,,2184
17030-20170724124507_v56.18,170,New Lynn to Titirangi South via Otitori Bay Rd,3,RTH,,,,,2185
72103-20170807091914_v56.25,OUT,Outer Link Newmarket To CBD Anticlockwise,3,NZBML,,,,,2186
97306-20170724124507_v56.18,973,Britomart To Beach Haven Via Rangatira Rd (S),3,BTL,,,,,2187
05351-20170807091914_v56.25,053,Campbells Bay To Westlake Schools,3,NZBNS,,,,,2188
36302-20170724124507_v56.18,363,Manurewa Interchange To Wattle Downs Loop,3,RTH,,,,,2189
02159-20170807091914_v56.25,021,Parrs Park to Kelston Schools,3,PC,,,,,2190
97505-20170807091914_v56.25,975,Beach Haven Wharf To Takapuna Via Birkdale Rd,3,BTL,,,,,2191
36101-20170807091914_v56.25,361,Manurewa Interchange To Otara / Mit Via Mahia Rd,3,RTH,,,,,2192
01408-20170807091914_v56.25,14W,"New Lynn to Westgate via Henderson, Lincoln Rd & Waimumu Rd",3,NZBGW,,,,,2193
07351-20170807091914_v56.25,073,Meadowbank To St Thomas Primary,3,NZBML,,,,,2194
36202-20170807091914_v56.25,362,Manukau Station To Weymouth Via Great South Rd,3,RTH,,,,,2195
02353-20170724124507_v56.18,023,Takapuna To East Coast Bays Schools,3,NZBNS,,,,,2196
92102-20170807091914_v56.25,921,Mayoral Dr To Hillcrest,3,RTH,,,,,2197
92011-20170807091914_v56.25,DEV,Devonport To Auckland,4,FGL,,,,,2198
55204-20170724124507_v56.18,552,Britomart To Bucklands Beach Via Newmarket And Half Moon Bay,3,HE,,,,,2199
04751-20170724124507_v56.18,047,Gulf Harbour To Westlake Girls And Carmel College,3,NZBNS,,,,,2200
03301-20170807091914_v56.25,33,Papakura Interchange To Otahuhu Station Via Great South Rd,3,RTH,,,,,2201
10111-20170724124507_v56.18,WEST,Henderson Train Station to Britomart Train Station,2,AM,,,,,2202
02060-20170807091914_v56.25,020,Whangaparaoa College To Gulf Harbour,3,BAYES,,,,,2203
77102-20170807091914_v56.25,771,Newmarket To St Heliers Via Mission Bay,3,NZBML,,,,,2204
00354-20170807091914_v56.25,003,Onehunga High To Mangere Bridge,3,GBT,,,,,2205
76901-20170807091914_v56.25,769,Glendowie North To Britomart Via Tamaki Dr,3,NZBML,,,,,2206
04251-20170724124507_v56.18,042,Albany To Westlake Schools,3,NZBNS,,,,,2207
98021-20170724124507_v56.18,MTIA,Waiheke Island 2 To Auckland 2 Via Devonport,4,FGL,,,,,2208
01451-20170724124507_v56.18,014,Botany Downs To Sacred Heart College,3,HE,,,,,2209
03162-20170807091914_v56.25,031,North Shore Schools to Greenhithe and West Harbour,3,RTH,,,,,2210
02553-20170807091914_v56.25,025,Orewa To Rangitoto College,3,BAYES,,,,,2211
05954-20170807091914_v56.25,059,Rangitoto College To Browns Bay Shops,3,NZBNS,,,,,2212
97202-20170807091914_v56.25,972,Auckland University To Beach Haven Wharf,3,BTL,,,,,2213
30952-20170807091914_v56.25,309,Howick College To Kilkenny Dr & Chapel Rd,3,HE,,,,,2214
30952-20170724124507_v56.18,309,Howick College To Kilkenny Dr & Chapel Rd,3,HE,,,,,2215
96605-20170807091914_v56.25,966,Highbury To Newmarket,3,BTL,,,,,2216
57505-20170807091914_v56.25,575,Half Moon Bay To Botany Town Centre,3,HE,,,,,2217
16201-20170724124507_v56.18,162,Henderson to New Lynn via Glendene,3,NZBGW,,,,,2218
02254-20170807091914_v56.25,022,Mcauley High To Flat Bush,3,GBT,,,,,2219
03101-20170807091914_v56.25,31,Mangere Town Centre To Botany Town Centre Via Otara,3,GBT,,,,,2220
01853-20170807091914_v56.25,018,Orewa To Whangaparaoa College,3,BAYES,,,,,2221
11402-20170807091914_v56.25,114,Westgate to Hobsonville Pt via Whenuapai and Herald Island,3,PC,,,,,2222
14601-20170807091914_v56.25,146,Waitakere Village to Henderson via Swanson and Central Park,3,PC,,,,,2223
91102-20170724124507_v56.18,911,Takapuna To Glenfield Via Northcote,3,RTH,,,,,2224
06456-20170724124507_v56.18,064,Constellation Station To Epsom And Remuera Schools,3,NZBML,,,,,2225
91506-20170807091914_v56.25,915,Takapuna To Glenfield,3,BTL,,,,,2226
12009-20170807091914_v56.25,120,Westgate to Constellation Station,3,RTH,,,,,2227
87302-20170807091914_v56.25,873,Takapuna To Constellation Station,3,NZBNS,,,,,2228
02962-20170807091914_v56.25,029,North Shore Schools to Massey and West Harbour,3,RTH,,,,,2229
98801-20170724124507_v56.18,988,Gulf Harbour Ferry to The Plaza via Shakespear Regional Park,3,NZBNS,,,,,2230
91103-20170807091914_v56.25,911,Glenfield To Takapuna Via Northcote,3,RTH,,,,,2231
00703-20170724124507_v56.18,007,St Heliers To Pt Chevalier Via Selwyn Village,3,NZBML,,,,,2232
08954-20170807091914_v56.25,089,Takapuna Normal Intermediate To Devonport,3,RTH,,,,,2233
87904-20170724124507_v56.18,879,Takapuna To Long Bay Via Forrest Hill,3,NZBNS,,,,,2234
01555-20170807091914_v56.25,015,Britomart To Auckland Girls Grammar,3,NZBML,,,,,2235
95503-20170724124507_v56.18,955,Glenfield Mall To Britomart,3,BTL,,,,,2236
01255-20170724124507_v56.18,012,Spinella Dr To Glenfield Intermediate Primary,3,BTL,,,,,2237
06252-20170724124507_v56.18,062,One Tree Hill College To Mt Wellington South,3,NZBML,,,,,2238
52504-20170807091914_v56.25,525,Britomart to Mt Wellington via Mt Wellington Highway,3,NZBML,,,,,2239
92203-20170807091914_v56.25,922,Takapuna To Mayoral Dr Via Northcote,3,RTH,,,,,2240
39001-20170807091914_v56.25,390,Te Papapa To City Centre,3,NZBML,,,,,2241
58002-20170724124507_v56.18,580,Howick To Manukau City Centre Via Botany Town Centre,3,HE,,,,,2242
04954-20170807091914_v56.25,049,Westlake Boys To Manly,3,NZBNS,,,,,2243
99312-20170807091914_v56.25,SBAY,Auckland To Stanley Bay,4,FGL,,,,,2244
05856-20170807091914_v56.25,058,Torbay School To Long Bay,3,NZBNS,,,,,2245
00254-20170807091914_v56.25,002,Onehunga High To Favona,3,GBT,,,,,2246
00958-20170724124507_v56.18,009,Westlake Schools To Glenfield.,3,NZBNS,,,,,2247
31652-20170724124507_v56.18,316,Somerville Intermediate To Flat Bush Via Kilkenny Dr,3,HE,,,,,2248
82201-20170807091914_v56.25,822,Castor Bay To Mayoral Dr,3,NZBNS,,,,,2249
02755-20170724124507_v56.18,027,Stanmore Bay To Long Bay,3,BAYES,,,,,2250
